# Per-line escape summary  iter=25
# Sorted by slab-integrated escaped line power.
# Col 1: rank
# Col 2: line_ip [Cloudy LineSave index]
# Col 3: E_eV
# Col 4: Cloudy wavelength label value
# Col 5: thin_line_power [erg cm^-3 s^-1, depth-summed]
# Col 6: escaped_line_power [erg cm^-3 s^-1, depth-summed]
# Col 7: continuum_destroyed_heat [erg cm^-3 s^-1, depth-summed]
# Col 8: escaped/thin
# Col 9: heat_dest/thin
# Col 10: mean_beta [thin-power weighted]
# Col 11: mean_Pelec [thin-power weighted]
# Col 12: mean_Pdest [thin-power weighted]
# Col 13: mean_y [thin-power weighted]
# Col 14: mean_tauT_emiss [thin-power weighted]
# Col 15: max_column_tau_line
# Col 16: Cloudy_label
# Col 17: Cloudy_comment
24	126619	3.497519959e+01	3.538359985e+02	5.914822005e+06	4.309381171e+06	3.205932875e+04	7.285732634e-01	5.420167965e-03	4.390875003e-02	5.355411559e-05	8.281342429e-05	4.036463744e-03	2.649482750e-03	5.254319340e+02	Fe14                353.836A 	Chianti, 
25	147874	1.592579711e+01	7.803850098e+02	1.278071586e+07	4.225033909e+06	1.445733819e+05	3.305788155e-01	1.131183758e-02	3.077889525e-02	3.594384715e-05	5.216728219e-04	2.848542436e-02	9.201103950e-03	7.395314856e+03	Ne 8                780.385A 	Chianti, 
26	7645	8.373847931e+02	1.482057476e+01	4.660587770e+06	4.128360096e+06	5.322275848e+05	8.858024567e-01	1.141975242e-01	5.795968768e-02	1.062103620e-04	9.410992131e-04	1.680773494e-10	1.998469045e-03	3.378679157e+02	O  8                14.8206A 	H-like,   1^2S - n=  5
27	7650	8.454573789e+02	1.463432121e+01	4.439167362e+06	4.125815889e+06	3.133510175e+05	9.294121066e-01	7.058779090e-02	9.608223331e-02	1.842105678e-04	9.030147519e-04	1.468487483e-09	2.005012689e-03	1.870148272e+02	O  8                14.6343A 	H-like,   1^2S - n=  6
28	127519	2.971129634e+01	4.172579956e+02	5.036626525e+06	4.052424882e+06	2.581312843e+04	8.045911012e-01	5.125082891e-03	2.198340620e-01	4.607033421e-04	7.793865514e-04	3.869289700e-02	2.164349986e-03	3.531186584e+01	Fe15                417.258A 	Chianti, 
29	7705	1.205751229e+02	1.024681473e+02	3.972727456e+06	3.972529225e+06	1.969394196e+02	9.999501020e-01	4.957284934e-05	9.519689516e-01	1.594655384e-02	4.798306532e-05	9.835076112e-06	1.995725935e-03	3.276529251e-02	O  8                102.468A 	H-like,   2^2S - n=  3
30	153954	4.843914294e+01	2.566849976e+02	4.536022697e+06	3.752153073e+06	1.418179572e+04	8.271901011e-01	3.126482532e-03	2.000343013e-02	2.505816443e-05	1.491466287e-05	8.507004969e-04	2.035177477e-03	8.314120053e+02	S 13                256.685A 	Chianti, 
31	154179	2.971129634e+01	4.176600037e+02	4.438469182e+06	3.559840681e+06	3.307712866e+04	8.020424465e-01	7.452373172e-03	5.530007711e-02	6.531362536e-05	1.590060594e-04	4.519858596e-03	1.734838626e-03	2.231711543e+02	S 14                417.660A 	Chianti, 
32	4294	5.220771775e+01	2.373307343e+02	3.588979382e+06	3.497411404e+06	8.866351198e+04	9.744863461e-01	2.470438042e-02	2.843871381e-01	3.536438833e-03	5.927985370e-04	8.025065694e-06	7.932112270e-03	2.349637949e+07	He 2                237.331A 	H-like,   1^2S - n=  5
33	126609	3.704798206e+01	3.341780090e+02	4.278880206e+06	3.432586261e+06	2.631750108e+04	8.022160228e-01	6.150558048e-03	5.209876451e-02	6.547882288e-05	8.568003039e-05	2.636298755e-03	2.658641666e-03	4.353637697e+02	Fe14                334.178A 	Chianti, 
34	7655	8.536077941e+02	1.452426720e+01	3.331891236e+06	3.181655355e+06	1.502356550e+05	9.549097284e-01	4.509020385e-02	1.341551484e-01	2.876624894e-04	8.649798717e-04	1.522579479e-09	2.010265899e-03	1.145704484e+02	O  8                14.5243A 	H-like,   1^2S - n=  7
35	5701	4.361054778e+02	2.846557236e+01	3.886732835e+06	3.141667306e+06	7.449160484e+05	8.083054430e-01	1.916560978e-01	4.856712450e-02	9.539142694e-05	9.504823931e-04	1.864374523e-07	3.955310373e-03	1.546413308e+03	C  6                28.4656A 	H-like,   1^2S - n=  3
36	126664	5.633056504e+01	2.191300049e+02	3.915045137e+06	3.120971050e+06	1.091118482e+05	7.971737084e-01	2.786988256e-02	6.972703122e-03	1.081757882e-05	6.694596637e-05	4.040791107e-04	2.432300415e-03	2.674249528e+03	Fe14                219.130A 	Chianti, 
37	125799	3.365818016e+01	3.681639709e+02	3.545267927e+06	2.844316671e+06	3.141165461e+04	8.022853927e-01	8.860163817e-03	1.059734883e-01	1.616580538e-04	2.798520069e-04	5.386247038e-03	3.579887575e-03	2.514391832e+02	Fe13                368.164A 	Chianti, 
38	7660	8.618367813e+02	1.445372105e+01	2.696065204e+06	2.615656592e+06	8.040848803e+04	9.701755684e-01	2.982438553e-02	1.694368355e-01	4.186854916e-04	8.297334310e-04	1.566511814e-09	2.016559399e-03	7.540206260e+01	O  8                14.4537A 	H-like,   1^2S - n=  8
39	143654	3.365818016e+01	3.680710449e+02	3.437854117e+06	2.423502323e+06	3.326476339e+04	7.049462370e-01	9.676025294e-03	5.115232665e-02	6.790276066e-05	1.179792692e-04	2.308483624e-03	5.827256733e-03	5.259760229e+03	Mg 9                368.071A 	Chianti, 
40	125784	3.431037116e+01	3.596440430e+02	2.832188580e+06	2.414007053e+06	2.842747352e+04	8.523468634e-01	1.003728132e-02	1.218099283e-01	1.999792409e-04	3.274726517e-04	4.025138026e-03	3.589152508e-03	2.028505968e+02	Fe13                359.644A 	Chianti, 
41	22119	9.217042624e+02	1.344707775e+01	2.981669590e+06	2.350157102e+06	6.315043272e+05	7.882017209e-01	2.117955421e-01	1.141254782e-02	1.602084844e-05	9.875998523e-04	1.269599773e-08	2.664813267e-03	3.573636711e+03	Ne 9                13.4471A 	He-like,   1^1S -   2^1P_1.0
42	7665	8.618367813e+02	1.440575218e+01	2.367452572e+06	2.319093682e+06	4.835881324e+04	9.795734495e-01	2.042651828e-02	2.011596860e-01	5.795065860e-04	7.980422717e-04	1.602915802e-09	2.025650190e-03	5.231711684e+01	O  8                14.4058A 	H-like,   1^2S - n=  9
43	126624	4.531290934e+01	2.742030029e+02	2.763319434e+06	2.292819066e+06	1.188573502e+04	8.297336307e-01	4.301252644e-03	2.411399936e-02	3.294214085e-05	2.401658511e-05	8.897791769e-04	2.557310317e-03	8.866245857e+02	Fe14                274.203A 	Chianti, 
44	7670	8.618367813e+02	1.437163639e+01	2.255610401e+06	2.222997666e+06	3.261268238e+04	9.855415037e-01	1.445847313e-02	2.294221627e-01	7.723128124e-04	7.698080292e-04	1.633494516e-09	2.036489701e-03	3.780994527e+01	O  8                14.3716A 	H-like,   1^2S - n= 10
45	7675	8.618367813e+02	1.434647465e+01	2.232689388e+06	2.209117565e+06	2.357178409e+04	9.894424085e-01	1.055757430e-02	2.545777430e-01	9.992886612e-04	7.446775795e-04	1.659506622e-09	2.048709063e-03	2.822616204e+01	O  8                14.3465A 	H-like,   1^2S - n= 11
46	7680	8.618367813e+02	1.432741833e+01	2.164636901e+06	2.147477369e+06	1.715950360e+04	9.920727897e-01	7.927197208e-03	2.770767742e-01	1.262581197e-03	7.222010248e-04	1.682017299e-09	2.059054394e-03	2.163536676e+01	O  8                14.3274A 	H-like,   1^2S - n= 12
47	154174	2.778161410e+01	4.457000122e+02	2.358300287e+06	2.033877232e+06	2.351155238e+04	8.624335263e-01	9.969702547e-03	9.523457602e-02	1.250344038e-04	3.646981474e-04	5.450828342e-03	1.739430289e-03	1.119403592e+02	S 14                445.700A 	Chianti, 
48	4299	5.292842652e+01	2.343471985e+02	2.047654550e+06	2.004765074e+06	4.226208405e+04	9.790543403e-01	2.063926460e-02	3.173722009e-01	6.060985798e-03	5.806581146e-04	5.854691282e-06	7.784362944e-03	1.298422575e+07	He 2                234.347A 	H-like,   1^2S - n=  6
